,telework_score,percent_freq_or_always_mask_use,percent_republican_2016_pres,population_total,percent_uninsured,percent_below_poverty_line,percent_households_more_people_than_rooms,percent_racial_minority,percent_without_high_school_diploma,percent_over_65,population_density,distance_traveled_from_home_percent_increase_jan_to_april,median_home_dwell_time_percent_increase_jan_to_april,median_non_home_dwell_time_percent_increase_jan_to_april,median_percentage_time_home_percent_increase_jan_to_april,percentage_completely_home_percent_increase_jan_to_april,start_date,end_date,num_days,starting_cases_100k,ending_cases_100k,net_cases,avg_new_cases
17129,0.3301499580984413,0.7120000000000001,0.6494244052187261,12367,2.4,9.6,1.3,4.3,6.6,18.8,39.33033141846405,-43.92272262026614,-3.8839810684470817,-741.913082437276,23.17259437049969,40.88325958916396,2020-05-03,2020-06-13,41,121.89,178.77,56.88000000000001,1.387317073170732
17131,0.2772321821100213,0.7859999999999999,0.5638709677419355,15693,2.4,11.4,0.6,4.5,8.6,20.8,27.963374790875683,-37.1258000209842,4.457447999104689,-228.29841449603612,12.892498066511966,28.524958026746035,2020-05-03,2020-06-13,41,51.32,115.47,64.15,1.5646341463414635
17133,0.3637572515635953,0.8440000000000001,0.6525266094864111,33936,2.9,5.0,0.7,3.6,4.0,16.7,88.07808686540557,-54.016622657424726,11.26958617918843,-613.0384887005649,22.47573518759961,47.759856264172896,2020-05-03,2020-06-13,41,219.5,319.01,99.50999999999999,2.427073170731707
17135,0.2888658549703009,0.841,0.6649714902142086,29009,4.1,15.9,1.5,8.0,13.4,19.6,41.226368551942365,-75.67106775648915,-8.82366178588575,-234.6525698602794,14.917202415741265,29.33918179524169,2020-05-03,2020-06-13,41,97.13,142.22,45.09,1.0997560975609757
17137,0.2926936433829613,0.711,0.6132432432432432,34426,4.2,14.6,1.0,11.5,8.3,19.3,60.524140548009385,-5.881330445175406,-2.7528095197587827,-230.1819113502434,15.163592196158804,25.930012402035658,2020-05-03,2020-06-13,41,70.08,306.6,236.52000000000004,5.768780487804879
17139,0.2762028592773952,0.633,0.7090561833519019,14703,14.9,9.2,3.3,3.1,14.7,18.4,43.764589482002535,-37.67074509944732,-1.3503315433215313,-214.60693961827056,15.261739799846039,31.35132809823783,2020-05-03,2020-06-13,41,34.15,88.79,54.64000000000001,1.3326829268292686
17141,0.27471610194890833,0.7729999999999999,0.5932294465341215,51328,5.5,9.9,2.2,13.0,10.1,17.8,67.66229676395037,-38.41656209415362,-1.067377665144363,-284.81631679389324,16.58896658896659,33.224891600693155,2020-05-03,2020-06-13,41,252.82,452.72,199.90000000000003,4.875609756097562
17143,0.3261597186883147,0.8280000000000001,0.4539062201444531,184463,5.8,16.3,1.2,29.9,9.6,16.0,298.15981592812983,-6.782760471839215,-0.7347808516110088,-444.47682486816535,17.299259578750604,32.45716234363909,2020-05-03,2020-06-13,41,58.0,211.19,153.19,3.736341463414634
17145,0.22393067335308445,0.75,0.6957271896884197,21384,3.8,16.3,1.0,14.1,15.6,18.0,48.40619302259851,-37.04727855816353,0.2268902512321179,-336.5182546749777,19.422468354430386,41.240210665706776,2020-05-03,2020-06-13,41,159.99,202.34,42.349999999999994,1.0329268292682925
17147,0.3081092507145793,0.8859999999999999,0.6254440497335702,16427,3.7,5.9,0.3,3.7,6.4,18.9,37.40616337890503,-27.447699587234464,0.9234251951298188,-337.84438389343035,17.001883239171363,37.368984603084016,2020-05-03,2020-06-13,41,42.68,67.07,24.389999999999993,0.5948780487804877
17149,0.26007648520846083,0.565,0.7641434262948207,15754,5.0,13.9,1.1,4.2,11.3,20.3,18.948687323022266,-68.07484495198854,-6.684129817483492,-149.28014905149053,8.250599817986258,15.795232601597846,2020-05-03,2020-06-13,41,6.38,12.76,6.38,0.15560975609756098
17151,0.20614224506087245,0.629,0.7833800186741363,4249,3.5,13.2,0.9,9.0,14.0,29.2,11.522094689458724,0.40571220225742816,-20.42769072694581,-156.50107901726432,7.450237379676815,6.684655857274895,2020-05-03,2020-06-13,41,0.0,23.79,23.79,0.5802439024390244
17153,0.2237899890611386,0.63,0.6124314442413162,5611,3.4,18.9,0.6,36.4,14.3,21.2,28.1697662757655,-61.20444636484642,-3.2781591378801407,-88.91478891478891,6.614317171465378,17.423846369800568,2020-05-03,2020-06-13,41,362.98,1070.78,707.8,17.26341463414634
17155,0.25590352637653585,0.7859999999999999,0.5679845708775313,5746,2.5,8.8,1.3,7.8,7.7,22.2,35.88990571173989,-37.00793692653605,9.003561998405315,-306.66465216223486,15.786430942523602,35.256713192666346,2020-05-03,2020-06-13,41,0.0,17.48,17.48,0.42634146341463414
17157,0.2491493470204985,0.843,0.7061434408905172,32546,5.5,12.9,0.9,15.0,16.6,18.0,56.570718001672994,-42.644677405608064,1.92581905316356,-213.0533484676504,16.39160080582676,37.153246578153684,2020-05-03,2020-06-13,41,554.27,860.81,306.53999999999996,7.476585365853658
17159,0.2430434409050644,0.631,0.7468766267568975,15881,4.5,15.0,0.4,4.6,12.2,19.8,44.10719782697853,-31.21889081387722,-6.147211779880023,-274.2298373139494,14.971521562245725,36.075223883893344,2020-05-03,2020-06-13,41,19.03,25.37,6.34,0.1546341463414634
17161,0.2967944326631322,0.831,0.4218833015595212,145275,5.9,14.8,2.0,28.0,11.1,18.3,339.90445365943424,-2.8207338003373765,-2.5386210953221253,-343.94983725828064,15.778337163912294,28.885254280386075,2020-05-03,2020-06-13,41,303.05,540.75,237.7,5.7975609756097555
17163,0.32725986634807896,0.905,0.4466495272847902,263463,6.6,16.4,1.2,38.1,9.2,14.8,400.56510794893205,-22.61316584082224,1.8923732302350176,-428.46934071000464,17.281006071118828,35.28632124728504,2020-05-03,2020-06-13,41,204.7,613.71,409.01000000000005,9.975853658536586
17165,0.2439763807544801,0.6659999999999999,0.7269852424455376,24231,5.1,22.2,1.9,8.5,13.6,19.7,63.78462740733212,-27.652214511576584,-3.693148404491167,-207.28333792849926,13.517683361025398,36.2207893436319,2020-05-03,2020-06-13,41,16.67,29.17,12.5,0.3048780487804878
17167,0.3701350214674989,0.7969999999999999,0.5077002836144064,197661,4.2,15.2,1.6,19.5,7.6,16.7,227.64240449717437,-15.344538212419911,3.4078547261124648,-706.8458417849898,19.696809448263704,39.019184728305135,2020-05-03,2020-06-13,41,105.66,191.51,85.85,2.09390243902439
17169,0.25785066662876976,0.615,0.6593521421107628,7064,13.9,21.4,0.3,9.4,10.2,21.3,16.154960928304213,-4.6854392641011255,3.7145774827674134,-233.5986733001657,14.127295829964211,35.680685488208866,2020-05-03,2020-06-13,41,14.38,186.97,172.59,4.209512195121952
17171,0.2823638993163525,0.682,0.7538343558282209,5047,4.0,12.9,1.9,2.9,7.4,19.4,20.11456424428755,-20.998763653129338,3.31923619120852,-101.08303249097473,11.5757999378689,16.657213967033066,2020-05-03,2020-06-13,41,0.0,0.0,0.0,0.0
17173,0.24223802129174146,0.7140000000000001,0.7474114441416894,21832,4.3,11.2,1.5,2.7,7.8,21.5,28.78259286707181,-30.117191818684358,-0.1495795601552203,-235.2004941087039,15.963060686015826,31.596564016398077,2020-05-03,2020-06-13,41,46.0,73.61,27.61,0.6734146341463414
17175,0.29475110634512025,0.8270000000000001,0.6481954064892453,5500,6.6,16.1,0.7,4.2,9.1,21.5,19.095490665671946,-33.3095525095191,-11.593504147916839,-274.223823503247,8.088726472552949,21.13857958696943,2020-05-03,2020-06-13,41,18.36,55.08,36.72,0.895609756097561
17177,0.2757517041973411,0.866,0.5448065673696112,45433,5.5,14.4,0.7,17.1,7.1,21.4,80.47421487117172,-12.997848493945767,3.6997692070554398,-399.70743124634316,17.684617629889072,28.02805445756216,2020-05-03,2020-06-13,41,139.71,505.62,365.90999999999997,8.924634146341463
17179,0.3307880332209536,0.775,0.6010403726708075,133852,3.7,8.6,1.2,5.9,7.4,17.8,207.0664571663345,-26.051304379376692,4.955781745369587,-538.9322916666667,19.045312668173487,38.21078609437406,2020-05-03,2020-06-13,41,35.29,66.82,31.529999999999994,0.7690243902439023
17181,0.2157693561691484,0.6609999999999999,0.6782242005388309,17127,5.7,18.1,2.9,9.0,12.3,20.0,41.42362682254626,-33.570315971677985,2.379889930090732,-175.7358324791331,13.115619136960607,26.176709837755343,2020-05-03,2020-06-13,41,165.02,1013.67,848.65,20.69878048780488
17183,0.2645358730152939,0.77,0.6243702976774615,78407,6.1,19.6,1.6,21.5,11.9,18.3,87.2847697921422,-1.9651530387575304,-2.7507086547546646,-262.54511877780567,13.566238121855779,22.977222457424,2020-05-03,2020-06-13,41,23.21,56.73,33.519999999999996,0.817560975609756
17185,0.2436600380461028,0.537,0.7406661786237189,11573,6.2,11.8,1.1,5.7,9.5,19.8,51.8343440258554,-46.2016782683322,3.0743172158397623,-311.9437243465112,19.313037573562685,41.42438460669243,2020-05-03,2020-06-13,41,8.66,103.93,95.27000000000001,2.323658536585366
17187,0.2510983215196942,0.7979999999999999,0.5475855001921353,17338,3.4,12.4,3.8,16.6,12.3,18.3,31.966754239293056,-34.90656916228351,6.099438851625668,-266.7487011211376,14.306549986740926,24.92725603857068,2020-05-03,2020-06-13,41,454.92,740.7,285.78000000000003,6.970243902439025
17189,0.2818411860452858,0.7829999999999999,0.7501009829002289,14155,3.6,8.2,2.0,3.9,7.9,19.3,25.161149577369727,-33.30312492692785,-7.506928661162089,-264.81832543443926,15.64609828858535,31.74848231499582,2020-05-03,2020-06-13,41,92.47,135.15,42.68000000000001,1.0409756097560978
17191,0.25729389520922713,0.645,0.8433603679941896,16487,7.6,14.1,2.0,3.7,11.6,20.8,23.09483256782961,-26.260274392737408,0.8249312557287058,-189.49429309339334,12.430122983548966,25.74860882448813,2020-05-03,2020-06-13,41,12.19,54.87,42.68,1.0409756097560976
17193,0.2481979406437857,0.5710000000000001,0.7689161554192229,14025,5.5,13.1,1.3,3.5,8.7,21.5,28.345556189122586,-77.23063007114794,-0.5543285262656344,-258.3414634146342,16.00872070388537,38.232302579332135,2020-05-03,2020-06-13,41,14.42,21.63,7.209999999999999,0.17585365853658536
17195,0.25891674634670764,0.867,0.4931201626143382,56396,4.9,10.6,1.0,15.3,9.7,19.9,82.42209067918384,-3.842716711349421,-1.9237557359689237,-377.28382147838204,17.502198768689535,29.93312620829932,2020-05-03,2020-06-13,41,164.24,289.2,124.95999999999998,3.04780487804878
17197,0.3285784127801933,0.8730000000000001,0.44107090633557533,688697,5.6,7.0,1.8,35.8,9.1,12.1,823.9156532603148,-28.544187994621147,7.7368073954946555,-1402.5343642611685,20.299189694577173,48.11284074034027,2020-05-03,2020-06-13,41,416.07,885.81,469.73999999999995,11.457073170731706
17199,0.2871141622678824,0.647,0.6771945246766294,67299,5.7,15.0,1.0,10.1,8.8,18.1,160.16685801956214,-16.330919358718752,0.9268858767764242,-268.8079817959041,17.691264549666606,39.234416502237174,2020-05-03,2020-06-13,41,50.67,122.2,71.53,1.7446341463414634
17201,0.294716783288324,0.8500000000000001,0.46989254578630796,286174,6.6,15.6,2.1,30.4,12.3,16.6,557.6049147893502,-11.568325856298516,3.9135340578419178,-478.57889237199583,18.438348335476512,32.97346943298428,2020-05-03,2020-06-13,41,203.29,958.5,755.21,18.419756097560978
17203,0.3273685017849841,0.759,0.6648711236407572,38817,3.7,7.2,0.9,4.4,5.5,16.9,73.54760306281209,-46.46995013877858,2.131548958055322,-568.6763129689173,19.27693261829191,41.002397735212405,2020-05-03,2020-06-13,41,33.59,64.6,31.00999999999999,0.7563414634146339
18177,0.2607387704950118,0.609,0.6266077641815552,66613,12.0,16.3,1.3,11.6,13.2,18.6,165.809485912773,-17.13357298037518,-21.015982474315802,-306.7180511942145,13.789805333633382,24.851450778762725,2020-05-31,2020-08-01,62,349.7,886.32,536.6200000000001,8.655161290322583
35001,0.3486577175939883,0.893,0.3447801297594862,677692,9.2,17.4,2.7,61.0,11.2,15.2,583.5855799186998,-22.40327902314263,0.8799192205305931,-473.31436454561117,14.769203664552515,26.66560705410866,2020-07-19,2020-09-12,55,556.9,890.75,333.85,6.07
35003,0.3771768374692793,0.871,0.7144948755490483,3539,7.7,22.9,0.4,18.5,6.1,38.5,0.5111072859823214,-31.215171918659927,-15.271365263021266,-45.01187648456062,2.63254956201016,13.035840847148428,2020-07-19,2020-09-12,55,113.44,311.97,198.53000000000003,3.609636363636364
35005,0.2652706414448107,0.778,0.6349958068176212,65459,11.7,20.6,3.7,60.5,22.0,15.4,10.789075576386097,-2.135975873133421,-4.4193541647078485,-93.69771489528944,8.076246334310845,15.499985564097154,2020-07-19,2020-09-12,55,302.41,1409.19,1106.78,20.123272727272727
35006,0.2795347435353005,0.924,0.3962544958452189,26978,11.1,26.5,9.1,80.4,17.4,15.2,5.942313829683278,-41.4457876680939,-109.65937490811797,-16.57811511701453,-13.544201135442018,-20.006582759145378,2020-07-19,2020-09-12,55,985.46,2718.38,1732.92,31.507636363636365
35007,0.28228094029994505,0.8490000000000001,0.4848087021755439,12353,8.1,23.8,3.0,53.2,10.8,25.5,3.287144165333556,-34.13649507208598,-21.20646766169155,-53.858024691358025,0.5830848053834929,8.937141025907973,2020-07-19,2020-09-12,55,90.4,189.02,98.62,1.793090909090909
35009,0.27061254489562103,0.7490000000000001,0.6757666417352282,50199,12.3,20.6,3.3,51.8,17.0,12.0,35.71740751753089,-24.593675072735728,-10.66847063539786,-156.47526721352224,11.752647762213865,23.67974928847402,2020-07-19,2020-09-12,55,607.25,1451.78,844.53,15.355090909090908
35011,0.2412172530274905,0.81,0.6813186813186813,2060,7.9,16.8,1.0,48.0,13.7,20.9,0.8867438541664571,-95.29075752184505,8.695566380262944,-42.52272246882266,-4.452359750667852,-22.69554611895001,2020-07-19,2020-09-12,55,0.0,98.04,98.04,1.7825454545454547
35013,0.2983983339449076,0.909,0.35916091042917,215338,11.3,27.7,4.1,72.5,20.6,14.9,56.546262684166784,-12.365271508685565,-1.7351322325144376,-250.36832412523026,10.694325021496141,21.02930393051236,2020-07-19,2020-09-12,55,799.74,1402.79,603.05,10.964545454545453
35015,0.2644306939492441,0.6379999999999999,0.6684801952509279,57437,10.2,15.3,4.5,52.4,15.5,14.2,13.752667266089524,5.351524090462137,-26.729824692791123,-108.41462492437992,7.035667219317262,18.033817066930933,2020-07-19,2020-09-12,55,313.52,1072.2,758.6800000000001,13.79418181818182
35017,0.2702689596420116,0.777,0.412770275544454,28061,4.1,21.8,2.8,54.0,12.9,25.6,7.083990019599447,-40.16610578997328,-29.85443348029956,-120.73774179037336,4.8348617013345345,7.575251082986427,2020-07-19,2020-09-12,55,177.09,354.19,177.1,3.2199999999999998
35019,0.3847614001190219,0.8639999999999999,0.3256704980842912,4382,2.3,14.5,0.9,81.1,20.1,22.6,1.446314290226424,-19.557608308343987,-403.7677224736048,-21.66337935568704,-144.62761604115508,-36.94234508187002,2020-07-19,2020-09-12,55,551.34,735.13,183.78999999999996,3.341636363636363
35021,0.3577312555617272,0.7290000000000001,0.5901328273244781,459,2.4,18.3,0.9,38.3,12.0,38.3,0.21595149749691067,-260.4118666507455,-146.03234017068428,-2.3952762923351303,-58.31180017226533,-56.7390480717965,2020-07-19,2020-09-12,55,226.76,453.51,226.75,4.122727272727273
35023,0.23121806948228354,0.722,0.4861111111111111,4371,4.9,28.1,1.7,59.2,20.8,21.0,1.2711992672017542,-0.7419185663754104,-59.48743969093271,-54.53398634609678,-7.320194522651661,-3.3207395417512964,2020-07-19,2020-09-12,55,1815.22,2280.66,465.4399999999998,8.46254545454545
35025,0.2404705759780909,0.7490000000000001,0.7054539295392954,70126,14.1,16.6,5.5,63.9,27.1,11.0,15.96869824359676,2.4671203014393344,-29.055277696054407,-103.22534637326815,5.05910766492947,16.46196126121007,2020-07-19,2020-09-12,55,537.87,1780.1,1242.23,22.586000000000002
35027,0.325553044777699,0.893,0.6623230734666367,19482,10.2,16.2,2.5,37.5,8.5,27.7,4.032611217300883,-58.8951540793201,-6.600945462930949,-101.74034754132994,9.073958980733373,13.271993839882045,2020-07-19,2020-09-12,55,184.99,909.51,724.52,13.17309090909091
35028,0.4728148247606576,0.8820000000000001,0.3085898024804777,18356,3.8,5.3,0.6,27.9,2.2,17.3,168.09511618009887,-84.29340644820293,7.353018579925259,-2424.5993589743593,14.06655733224,32.92388058057111,2020-07-19,2020-09-12,55,75.17,155.7,80.52999999999999,1.464181818181818
35029,0.224539521540255,0.825,0.4767649074708705,24264,9.8,30.2,2.3,69.9,31.4,20.6,8.182805885338661,-12.358519755067395,-5.945969369436287,-134.9480968858132,10.658034226866587,13.702523290657544,2020-07-19,2020-09-12,55,602.08,1486.53,884.4499999999999,16.08090909090909
35031,0.2668034798442552,0.923,0.2351748606183477,72849,20.9,36.0,13.5,91.2,24.6,11.5,13.36512992942736,-39.790318228989676,-27.978753025337845,-155.62712470925038,12.97267238639975,17.925907492480274,2020-07-19,2020-09-12,55,5182.36,5886.41,704.0500000000002,12.800909090909094
35033,0.20130941272074504,0.904,0.2724293322408849,4563,6.2,19.3,3.3,84.4,8.4,25.2,2.368853222642901,-55.568966198128685,-22.68469109450964,11.97272438947031,-32.462852073630515,-47.10111602832871,2020-07-19,2020-09-12,55,66.14,154.32,88.17999999999999,1.6032727272727272
35035,0.2789393738550096,0.753,0.5925722831505483,65745,10.3,21.2,2.2,50.7,16.5,16.7,9.942444051115745,-15.361531706389375,-10.157762903089997,-162.32450862414763,8.632987719685275,11.680017996141224,2020-07-19,2020-09-12,55,1477.24,1726.72,249.48000000000002,4.5360000000000005
35037,0.2799938837582311,0.7300000000000001,0.6192609182530795,8373,7.2,22.1,0.2,50.1,17.2,24.2,2.9134764501142763,-37.91204721104224,-40.971216128166795,-52.30075699583225,0.44865189764724855,-4.5306214542829135,2020-07-19,2020-09-12,55,264.23,828.73,564.5,10.263636363636364
35039,,0.8370000000000001,0.2419007931173545,39307,10.6,,2.1,87.5,13.8,18.0,6.706684399906659,-145.5973318398665,-14.574670824670827,-112.11571675302244,9.089516808331432,8.243137897292206,2020-07-19,2020-09-12,55,508.18,952.53,444.34999999999997,8.079090909090908
35041,0.2676165829592223,0.748,0.6527731092436975,19117,13.6,25.6,3.6,47.5,19.1,13.5,7.815457807701567,-9.314990666342027,-9.868570133695927,-108.35308576946714,11.971215012722633,17.23140119994368,2020-07-19,2020-09-12,55,471.2,1212.41,741.21,13.476545454545455
35043,0.3403288191904168,0.872,0.4199221916031772,140769,9.8,14.3,3.0,56.0,10.3,16.4,37.9420132961985,-52.11358176909502,-0.6337840050323426,-461.55398587285583,14.042883340386505,29.991385456302872,2020-07-19,2020-09-12,55,643.99,897.66,253.66999999999996,4.612181818181817
35045,0.2714664281238518,0.81,0.6060724354803729,127455,14.5,21.3,6.4,61.3,15.8,13.7,23.10139064542642,-46.490773371654036,-9.8067324180565,-138.67596960167714,10.518842581932624,17.387585400835636,2020-07-19,2020-09-12,55,2240.05,2555.43,315.37999999999965,5.734181818181812
35047,0.29341263407757834,0.919,0.2151427774160543,28034,7.3,27.7,1.9,82.1,18.8,19.7,5.937504139166213,-13.422277827400965,-46.64643445373022,-95.46952224052714,3.443983402489652,-1.049809736605858,2020-07-19,2020-09-12,55,115.37,320.86,205.49,3.7361818181818185
35049,0.3636910310959055,0.946,0.2006327519108548,148917,12.3,12.8,2.9,57.3,11.1,22.0,77.96310028561848,-23.835565904903444,-5.184095569225288,-455.57947613921766,16.089030206677293,24.68834411233622,2020-07-19,2020-09-12,55,279.99,598.82,318.83000000000004,5.796909090909091
35051,0.28292261787211165,0.898,0.5809689249179695,11135,6.4,24.9,1.0,34.9,15.3,35.2,2.663114599709973,-28.831568091318594,-40.66785927251046,-51.61375661375662,4.3085799367206254,0.669986940632001,2020-07-19,2020-09-12,55,181.31,344.48,163.17000000000002,2.966727272727273
35053,0.3405497825015153,0.939,0.3808969132207338,17000,12.0,29.1,2.2,65.3,20.9,18.5,2.557781935415201,-41.62854441441357,-35.56518242304599,-67.28555917480999,6.215015168995425,-4.492769839383988,2020-07-19,2020-09-12,55,385.57,462.69,77.12,1.4021818181818182
35055,0.3133879486736928,0.898,0.1787024901703801,32888,10.8,19.4,2.0,64.8,10.9,24.3,14.932991101578715,-81.9668692816665,-18.362168396770468,-124.2141937438461,10.144037973647599,12.546756235556426,2020-07-19,2020-09-12,55,210.46,378.21,167.74999999999997,3.0499999999999994
35057,0.27944314280900423,0.863,0.5872865275142315,15595,7.8,25.8,2.9,48.6,14.2,19.2,4.661880669067171,-49.527933570232975,-50.25699781989468,-71.91099962839094,2.340496418457428,4.4847399992624455,2020-07-19,2020-09-12,55,605.71,689.48,83.76999999999998,1.5230909090909088
35059,0.27028510000764416,0.635,0.7144535840188014,4175,15.2,14.1,0.7,48.7,20.0,19.4,1.0914858920891657,4.5007575107909625,-76.56422850568606,-65.13740102468556,-7.257563658947762,-37.897521386381285,2020-07-19,2020-09-12,55,338.74,774.26,435.52,7.9185454545454546
35061,0.28344990897493955,0.843,0.4789431719338939,75956,8.6,19.5,3.0,67.0,17.0,16.6,71.20361877796616,-78.02163676806191,-10.310884826043367,-311.63522012578625,14.321147417232831,22.560998038916715,2020-07-19,2020-09-12,55,360.4,737.9,377.5,6.863636363636363
36001,0.3920706072949596,0.93,0.3419151827218765,307426,4.0,12.0,1.0,27.4,7.3,16.1,588.0051599374065,-34.275119339260634,-0.9907484120409116,-691.9662671992899,19.27980944374385,25.713150191053888,2020-04-19,2020-06-06,48,222.17,636.22,414.05000000000007,8.626041666666667
36003,0.25607403176336396,0.8949999999999999,0.6700727583993152,47025,6.9,17.0,1.3,5.6,10.0,18.0,45.683752926840995,-27.914712784809552,-5.934792381886528,-216.99048775551503,11.274619935595016,-0.03107848724737501,2020-04-19,2020-06-06,48,64.26,109.24,44.97999999999999,0.9370833333333332
36007,0.3193176324312301,0.8780000000000001,0.475683148991542,194402,4.2,17.0,1.5,16.2,9.5,18.3,275.42882786312566,-17.884124737425736,-0.7919508483174336,-460.5195224265892,16.485197836606883,20.2558009878702,2020-04-19,2020-05-30,41,99.39,290.39,191.0,4.658536585365853
36009,0.2814918392510388,0.9490000000000001,0.6319437758736882,77686,7.0,16.5,1.9,9.3,11.5,18.2,59.37699885085337,-30.303678626369233,1.3762466791516157,-282.49574105621787,16.094923950888752,16.300860965583652,2020-04-19,2020-06-06,48,44.09,119.29,75.2,1.5666666666666667
36011,0.2960350342836725,0.894,0.5240564331363801,77868,5.4,11.7,1.0,9.7,12.3,17.8,112.59398502130439,-50.35432585654426,-7.1044663903113205,-329.2020928711576,14.165559982293024,17.363682741232402,2020-04-19,2020-05-30,41,46.5,116.24,69.74,1.7009756097560975
36013,0.2674603711892302,0.909,0.5825496920750821,129656,5.5,18.7,1.5,12.4,11.1,19.0,122.29117584806698,-23.77846148756501,-0.5919616818278169,-383.2988980716252,17.337831954723566,17.011639706882224,2020-04-19,2020-06-06,48,19.46,77.05,57.589999999999996,1.1997916666666666
36015,0.2963759086188467,0.85,0.5564107533431158,85740,4.6,14.8,0.8,13.6,9.7,17.9,210.48156758340647,-21.491263831276253,2.0984587950579487,-398.93617021276606,15.834755403868014,21.60095340996116,2020-04-19,2020-05-30,41,85.99,161.38,75.39,1.8387804878048781
36017,0.2876013728177033,0.8909999999999999,0.5913194444444444,48348,4.7,14.3,2.4,5.2,11.8,19.7,54.10522237809741,-12.633409208310974,-13.5477716466166,-199.78599554870755,13.170109074031105,13.56937191561116,2020-04-19,2020-05-30,41,162.81,275.52,112.70999999999998,2.749024390243902
36019,0.2823101689513418,0.857,0.4500545086435135,80794,4.4,15.3,1.2,10.0,12.1,15.9,77.85467949104908,-34.830563384844645,-15.009299366174805,-169.68657057881495,8.626990341947275,0.8393606768890737,2020-04-19,2020-05-30,41,60.81,117.89,57.08,1.3921951219512194
36021,0.3179931663167024,0.9520000000000001,0.4451491812827649,60919,4.7,11.9,1.4,13.4,9.6,22.3,95.98634794834419,-55.777926199729954,2.4105403465600332,-344.08303583234164,17.570140460538102,19.06603733847369,2020-04-19,2020-06-06,48,177.24,682.45,505.21000000000004,10.525208333333333
36023,0.2958250747302759,0.921,0.4890337877889745,48123,4.3,15.5,1.4,7.4,9.3,15.7,96.48283535463385,2.205817093735316,-8.963585434173671,-281.97774643472815,15.84523261169967,16.116031702310845,2020-04-19,2020-05-30,41,52.23,85.66,33.43,0.8153658536585365
36025,0.2760656637097259,0.8560000000000001,0.6033751010509296,45502,6.0,16.2,2.7,7.8,11.8,23.3,31.545603915611572,-63.47371974345225,-42.92702169625247,-135.9785202863962,7.530864197530844,2.74779313001132,2020-04-19,2020-05-30,41,108.9,175.58,66.68,1.6263414634146343
36027,0.3366162633472872,0.953,0.4719706111476011,293894,5.0,9.1,3.4,28.1,9.5,16.6,369.3773549556528,-31.10545292903052,1.0088404962380044,-782.085889570552,19.379682139606523,32.610300310066435,2020-04-19,2020-06-13,55,762.54,1378.36,615.8199999999999,11.196727272727271
36029,0.34090570527371555,0.927,0.4445039834759516,919866,3.7,14.5,1.2,24.2,8.6,17.2,882.1761369719808,-23.618739015817237,9.626949531371544,-998.3926342072413,19.124948282995426,29.911780388556185,2020-04-19,2020-06-06,48,225.16,699.29,474.13,9.877708333333333
36031,0.2835749626465976,0.843,0.4621907306307353,37751,3.9,9.5,1.7,7.9,8.9,22.0,21.041545745894766,-34.435406280066445,-22.44358840602969,-147.34078977402427,6.0315145623202495,-4.520976328036909,2020-04-19,2020-05-30,41,64.07,117.46,53.39,1.3021951219512196
36033,0.2577881429617785,0.83,0.4849575271354413,50692,6.5,18.2,1.9,18.3,13.2,15.9,31.11441283651925,-51.83043984797266,-3.7860208461066764,-275.2407528999781,15.597709896003186,14.624399011627435,2020-04-19,2020-05-30,41,25.75,43.58,17.83,0.43487804878048775
36035,0.27510117423792063,0.8470000000000001,0.6345809371169983,53743,6.3,15.5,0.9,7.0,12.6,18.6,108.47103096420857,-22.010083153277026,-12.00255664957161,-274.1981185537798,13.767003071522598,14.847279409009907,2020-04-19,2020-05-30,41,50.33,385.86,335.53000000000003,8.183658536585366
36037,0.2817214716206555,0.968,0.6399440072639225,58112,4.1,11.4,0.7,9.3,7.9,18.0,117.88941681225323,-36.38054458701141,-4.706089307372531,-446.285140562249,15.355038091131256,23.272673200132413,2020-04-19,2020-05-30,41,202.39,345.97,143.58000000000004,3.501951219512196
